,word1,word2,relation
7515,wardrobe,clear,event
7516,wardrobe,clean,event
7517,wardrobe,buy,event
7518,wardrobe,build,event
7519,wardrobe,assemble,event
7520,goose,breathe,event
7521,goose,eat,event
7522,pine,plant,event
7523,pine,grow,event
7524,pine,fall,event
7525,pine,die,event
7526,pine,cut,event
7527,goose,catch,event
7528,goose,cook,event
7529,pine,live,event
7530,rake,buy,event
7531,eagle,spot,event
7532,cucumber,peel,event
7533,jet,stop,event
7534,jet,stall,event
7535,jet,sit,event
7536,jet,shoot,event
7537,jet,run,event
7538,jet,repair,event
7539,jet,refuel,event
7540,jet,produce,event
7541,rake,rake,event
7542,rake,produce,event
7543,rake,make,event
7544,rake,keep,event
7545,poplar,cut,event
7546,poplar,die,event
7547,poplar,fall,event
7548,poplar,grow,event
7549,poplar,live,event
7550,rake,clean,event
7551,rake,clear,event
7552,rake,collect,event
7553,rake,draw,event
7554,rake,garden,event
7555,rake,hold,event
7556,jet,take,event
7557,alligator,live,event
7558,alligator,run,event
7559,alligator,shoot,event
7560,alligator,sleep,event
7561,alligator,swim,event
7562,alligator,walk,event
7563,poplar,plant,event
7564,alligator,poach,event
7565,jet,transport,event
7566,jet,travel,event
7567,jet,use,event
7568,helicopter,fix,event
7569,helicopter,fight,event
7570,helicopter,drive,event
7571,helicopter,crash,event
7572,helicopter,come,event
7573,helicopter,climb,event
7574,jet,fuel,event
7575,helicopter,carry,event
7576,helicopter,break,event
7577,helicopter,brake,event
7578,helicopter,bomb,event
7579,helicopter,board,event
7580,helicopter,attack,event
7581,helicopter,arrive,event
7582,helicopter,build,event
7583,eagle,swoop,event
7584,helicopter,fly,event
7585,helicopter,go,event
7586,helicopter,sit,event
7587,helicopter,shoot,event
7588,helicopter,run,event
7589,helicopter,rescue,event
7590,helicopter,repair,event
7591,helicopter,refuel,event
7592,helicopter,fuel,event
7593,helicopter,produce,event
7594,jet,transport,event
7595,helicopter,load,event
7596,helicopter,leave,event
7597,jet,brake,event
7598,helicopter,land,event
7599,helicopter,hover,event
7600,helicopter,move,event
7601,tanker,sail,event
7602,glider,fix,event
7603,glider,crash,event
7604,frigate,go,event
7605,frigate,hit,event
7606,frigate,leave,event
7607,frigate,moor,event
7608,frigate,move,event
7609,frigate,patrol,event
7610,frigate,refuel,event
7611,frigate,sail,event
7612,frigate,shell,event
7613,frigate,sink,event
7614,frigate,stop,event
7615,frigate,strike,event
7616,frigate,torpedo,event
7617,frigate,travel,event
7618,frigate,anchor,event
7619,frigate,sail,event
7620,donkey,shoe,event
7621,strawberry,pick,event
7622,strawberry,grow,event
7623,strawberry,eat,event
7624,strawberry,cut,event
7625,strawberry,cook,event
7626,dove,sit,event
7627,frigate,fuel,event
7628,dove,roost,event
7629,pheasant,cook,event
7630,pheasant,die,event
7631,pheasant,eat,event
7632,pheasant,fly,event
7633,pheasant,hunt,event
7634,donkey,saddle,event
7635,pheasant,breathe,event
7636,frigate,fire,event
7637,frigate,fight,event
7638,frigate,escort,event
7639,plum,rot,event
7640,plum,ripen,event
7641,plum,pick,event
7642,plum,harvest,event
7643,plum,grow,event
7644,plum,eat,event
7645,pheasant,shoot,event
7646,plum,dry,event
7647,plum,cook,event
7648,pheasant,squawk,event
7649,pheasant,walk,event
7650,dove,nest,event
7651,dove,moan,event
7652,dove,live,event
7653,plum,cut,event
7654,strawberry,ripen,event
7655,pheasant,roost,event
7656,pheasant,live,event
7657,frigate,enter,event
7658,frigate,destroy,event
7659,frigate,command,event
7660,frigate,come,event
7661,frigate,capture,event
7662,frigate,build,event
7663,pheasant,nest,event
7664,frigate,break,event
7665,frigate,board,event
7666,frigate,attack,event
7667,frigate,arrive,event
7668,frigate,anchor,event
7669,pheasant,inhabit,event
7670,pheasant,lay,event
7671,frigate,bomb,event
7672,dove,lay,event
7673,strawberry,rot,event
7674,donkey,work,event
7675,bed,buy,event
7676,hatchet,hurt,event
7677,bed,creak,event
7678,bed,fall,event
7679,bed,fix,event
7680,bed,fuck,event
7681,bed,hug,event
7682,bed,lie,event
7683,bed,make,event
7684,bed,nap,event
7685,bed,prepare,event
7686,bed,read,event
7687,bed,relax,event
7688,bed,repair,event
7689,bed,sell,event
7690,bed,sit,event
7691,bed,sleep,event
7692,hatchet,work,event
7693,hatchet,wield,event
7694,hatchet,use,event
7695,hatchet,throw,event
7696,hatchet,tear,event
7697,hatchet,swing,event
7698,bed,build,event
7699,hatchet,strike,event
7700,hatchet,sharpen,event
7701,hatchet,produce,event
7702,hatchet,make,event
7703,hatchet,kill,event
7704,hatchet,keep,event
7705,bed,stay,event
7706,hatchet,split,event
7707,hatchet,hold,event
7708,hatchet,hit,event
7709,hatchet,fight,event
7710,donkey,groom,event
7711,donkey,kick,event
7712,donkey,live,event
7713,donkey,mount,event
7714,donkey,ride,event
7715,donkey,run,event
7716,donkey,graze,event
7717,donkey,saddle,event
7718,donkey,stable,event
7719,donkey,stand,event
7720,donkey,tether,event
7721,donkey,trot,event
7722,donkey,walk,event
7723,donkey,whip,event
7724,donkey,shoe,event
7725,strawberry,slice,event
7726,donkey,feed,event
7727,donkey,eat,event
7728,hatchet,divide,event
7729,hatchet,dismantle,event
7730,hatchet,cut,event
7731,hatchet,clean,event
7732,hatchet,chop,event
7733,hatchet,carry,event
7734,donkey,farm,event
7735,hatchet,buy,event
7736,donkey,bray,event
7737,donkey,breathe,event
7738,donkey,breed,event
7739,donkey,carry,event
7740,donkey,die,event
7741,donkey,drink,event
7742,hatchet,attack,event
7743,scooter,fuel,event
7744,lettuce,bolt,event
7745,lettuce,cut,event
7746,elephant,save,event
7747,elephant,ride,event
7748,elephant,live,event
7749,elephant,kill,event
7750,pear,peel,event
7751,elephant,hunt,event
7752,elephant,feed,event
7753,elephant,eat,event
7754,elephant,drink,event
7755,pigeon,walk,event
7756,pigeon,sit,event
7757,pigeon,roost,event
7758,pigeon,nest,event
7759,pigeon,live,event
7760,pigeon,lay,event
7761,pigeon,keep,event
7762,pigeon,inhabit,event
7763,snake,undulate,event
7764,cypress,plant,event
7765,cypress,stand,event
7766,cypress,plant,event
7767,cypress,live,event
7768,pigeon,breathe,event
7769,elephant,tame,event
7770,pigeon,catch,event
7771,pigeon,die,event
7772,pigeon,eat,event
7773,pigeon,feed,event
7774,pigeon,flutter,event
7775,pigeon,fly,event
7776,pigeon,hunt,event
7777,pigeon,coo,event
7778,elephant,trumpet,event
7779,pear,slice,event
7780,pear,rot,event
7781,tanker,arrive,event
7782,tanker,board,event
7783,tanker,break,event
7784,tanker,carry,event
7785,tanker,come,event
7786,tanker,enter,event
7787,tanker,anchor,event
7788,tanker,explode,event
7789,tanker,fuel,event
7790,tanker,go,event
7791,tanker,leave,event
7792,tanker,load,event
7793,tanker,moor,event
7794,tanker,move,event
7795,tanker,fill,event
7796,snake,slither,event
7797,gun,aim,event
7798,gun,blaze,event
7799,pear,ripen,event
7800,pear,peel,event
7801,pear,grow,event
7802,pear,eat,event
7803,pear,cut,event
7804,hammer,work,event
7805,gun,attack,event
7806,hammer,wield,event
7807,gun,build,event
7808,gun,brandish,event
7809,cypress,grow,event
7810,cypress,fall,event
7811,cypress,die,event
7812,cypress,cut,event
7813,gun,carry,event
7814,lettuce,chop,event
7815,snake,sidewind,event
7816,snake,shed,event
7817,gun,point,event
7818,gun,produce,event
7819,gun,protect,event
7820,gun,shoot,event
7821,gun,strike,event
7822,gun,use,event
7823,gun,wield,event
7824,gun,wipe,event
7825,gun,wound,event
7826,snake,die,event
7827,snake,crawl,event
7828,snake,constrict,event
7829,snake,coil,event
7830,snake,chase,event
7831,snake,catch,event
7832,snake,breathe,event
7833,snake,bite,event
7834,lettuce,eat,event
7835,lettuce,grow,event
7836,lettuce,plant,event
7837,lettuce,rot,event
7838,lettuce,sow,event
7839,lettuce,wash,event
7840,gun,load,event
7841,dove,inhabit,event
7842,dove,flutter,event
7843,dove,eat,event
7844,dove,die,event
7845,dove,breathe,event
7846,snake,attack,event
7847,snake,bask,event
7848,dove,fly,event
7849,gun,kill,event
7850,gun,injure,event
7851,gun,hurt,event
7852,pineapple,grow,event
7853,pineapple,eat,event
7854,pineapple,chop,event
7855,snake,eat,event
7856,snake,frighten,event
7857,snake,hiss,event
7858,pineapple,peel,event
7859,snake,hunt,event
7860,snake,kill,event
7861,snake,lay,event
7862,snake,live,event
7863,snake,molt,event
7864,snake,moult,event
7865,snake,nest,event
7866,snake,hurt,event
7867,elephant,die,event
7868,pineapple,ripen,event
7869,pineapple,slice,event
7870,gun,hunt,event
7871,gun,hold,event
7872,gun,hit,event
7873,gun,hide,event
7874,gun,harm,event
7875,gun,fire,event
7876,pineapple,rot,event
7877,gun,fight,event
7878,gun,die,event
7879,gun,defend,event
7880,pineapple,peel,event
7881,elephant,breathe,event
7882,elephant,carry,event
7883,elephant,chase,event
7884,gun,discard,event
7885,glider,drive,event
7886,penguin,walk,event
7887,penguin,swim,event
7888,couch,couch,event
7889,couch,drink,event
7890,couch,eat,event
7891,couch,fuck,event
7892,couch,lie,event
7893,couch,nap,event
7894,couch,play,event
7895,couch,read,event
7896,couch,relax,event
7897,couch,rest,event
7898,couch,sell,event
7899,couch,sit,event
7900,couch,sleep,event
7901,couch,stay,event
7902,couch,throw,event
7903,couch,watch,event
7904,owl,fly,event
7905,coyote,frighten,event
7906,coyote,howl,event
7907,coyote,hunt,event
7908,coyote,kill,event
7909,coyote,live,event
7910,coyote,run,event
7911,couch,clean,event
7912,coyote,shoot,event
7913,coyote,walk,event
7914,owl,breathe,event
7915,owl,breed,event
7916,owl,catch,event
7917,owl,die,event
7918,owl,eat,event
7919,coyote,sleep,event
7920,couch,buy,event
7921,couch,build,event
7922,owl,hear,event
7923,lizard,chase,event
7924,cucumber,slice,event
7925,cucumber,rot,event
7926,cucumber,plant,event
7927,cucumber,pickle,event
7928,cucumber,peel,event
7929,lizard,catch,event
7930,musket,charge,event
7931,cucumber,eat,event
7932,cucumber,cut,event
7933,cucumber,cook,event
7934,cucumber,chop,event
7935,lizard,cut,event
7936,lizard,die,event
7937,cucumber,grow,event
7938,coyote,eat,event
7939,lizard,breathe,event
7940,rake,work,event
7941,owl,hoot,event
7942,owl,inhabit,event
7943,owl,lay,event
7944,owl,live,event
7945,owl,nest,event
7946,owl,roost,event
7947,lizard,bask,event
7948,owl,see,event
7949,sword,wound,event
7950,sword,wield,event
7951,sword,wave,event
7952,owl,spot,event
7953,rake,remove,event
7954,rake,use,event
7955,owl,sit,event
7956,lizard,eat,event
7957,coyote,drink,event
7958,coyote,chase,event
7959,desk,study,event
7960,desk,support,event
7961,desk,throw,event
7962,desk,tidy,event
7963,desk,work,event
7964,desk,write,event
7965,elm,stand,event
7966,elm,plant,event
7967,missile,deploy,event
7968,missile,destroy,event
7969,missile,detonate,event
7970,missile,die,event
7971,missile,drop,event
7972,missile,explode,event
7973,missile,fall,event
7974,missile,fight,event
7975,missile,fire,event
7976,glider,come,event
7977,glider,climb,event
7978,glider,carry,event
7979,glider,build,event
7980,glider,break,event
7981,glider,brake,event
7982,desk,stand,event
7983,glider,arrive,event
7984,missile,launch,event
7985,missile,kill,event
7986,missile,hurt,event
7987,missile,hit,event
7988,missile,harm,event
7989,missile,fly,event
7990,missile,produce,event
7991,desk,sit,event
7992,desk,sell,event
7993,desk,read,event
7994,missile,carry,event
7995,missile,build,event
7996,missile,blow,event
7997,missile,blast,event
7998,elm,plant,event
7999,elm,live,event
8000,missile,damage,event
8001,sword,point,event
8002,elm,fall,event
8003,elm,die,event
8004,elm,cut,event
8005,coyote,attack,event
8006,coyote,bark,event
8007,coyote,breathe,event
8008,elm,grow,event
8009,coyote,die,event
8010,missile,defuse,event
8011,desk,build,event
8012,desk,put,event
8013,desk,play,event
8014,desk,hold,event
8015,desk,fall,event
8016,desk,eat,event
8017,desk,dust,event
8018,desk,assemble,event
8019,desk,drink,event
8020,desk,disassemble,event
8021,desk,cover,event
8022,desk,construct,event
8023,desk,clear,event
8024,desk,clean,event
8025,desk,buy,event
8026,desk,draw,event
8027,penguin,waddle,event
8028,lizard,kill,event
8029,lizard,run,event
8030,scooter,fuel,event
8031,scooter,fix,event
8032,scooter,enter,event
8033,scooter,drive,event
8034,sword,fight,event
8035,sword,harm,event
8036,sword,hide,event
8037,sword,hit,event
8038,sword,hold,event
8039,sword,hurt,event
8040,sword,injure,event
8041,sword,kill,event
8042,penguin,nest,event
8043,penguin,live,event
8044,penguin,lay,event
8045,penguin,inhabit,event
8046,penguin,follow,event
8047,bookcase,display,event
8048,bookcase,disassemble,event
8049,bookcase,contain,event
8050,bookcase,construct,event
8051,bookcase,clear,event
8052,bookcase,clean,event
8053,scooter,go,event
8054,bookcase,carry,event
8055,bookcase,build,event
8056,bookcase,assemble,event
8057,penguin,breathe,event
8058,penguin,die,event
8059,penguin,eat,event
8060,penguin,feed,event
8061,bookcase,buy,event
8062,scooter,leave,event
8063,scooter,load,event
8064,scooter,move,event
8065,scooter,use,event
8066,scooter,work,event
8067,sword,fence,event
8068,sword,die,event
8069,sword,defend,event
8070,scooter,transport,event
8071,scooter,turn,event
8072,sword,cut,event
8073,penguin,roost,event
8074,scooter,brake,event
8075,sword,carry,event
8076,sword,build,event
8077,sword,brandish,event
8078,sword,attack,event
8079,sword,cross,event
8080,bookcase,dust,event
8081,scooter,travel,event
8082,scooter,take,event
8083,scooter,own,event
8084,scooter,park,event
8085,scooter,pollute,event
8086,scooter,produce,event
8087,scooter,race,event
8088,scooter,refuel,event
8089,scooter,transport,event
8090,scooter,repair,event
8091,scooter,run,event
8092,scooter,sell,event
8093,scooter,sit,event
8094,scooter,speed,event
8095,scooter,steal,event
8096,scooter,stop,event
8097,scooter,ride,event
8098,lizard,live,event
8099,bookcase,empty,event
8100,bookcase,fix,event
8101,chair,eat,event
8102,chair,fall,event
8103,chair,fix,event
8104,chair,relax,event
8105,chair,repair,event
8106,chair,rest,event
8107,chair,rock,event
8108,chair,sell,event
8109,chair,sit,event
8110,chair,stand,event
8111,chair,study,event
8112,chair,support,event
8113,chair,swivel,event
8114,chair,throw,event
8115,chair,upholster,event
8116,chair,work,event
8117,deer,poach,event
8118,lizard,scuttle,event
8119,lizard,walk,event
8120,deer,breathe,event
8121,deer,chase,event
8122,deer,die,event
8123,deer,drink,event
8124,chair,drink,event
8125,deer,eat,event
8126,deer,graze,event
8127,deer,hop,event
8128,deer,hunt,event
8129,deer,jump,event
8130,deer,kill,event
8131,deer,live,event
8132,deer,feed,event
8133,chair,dine,event
8134,chair,creak,event
8135,chair,buy,event
8136,deer,run,event
8137,deer,stalk,event
8138,deer,walk,event
8139,bookcase,throw,event
8140,bookcase,support,event
8141,bookcase,store,event
8142,scooter,crash,event
8143,bookcase,sell,event
8144,bookcase,put,event
8145,bookcase,protect,event
8146,bookcase,organize,event
8147,bookcase,organise,event
8148,bookcase,keep,event
8149,bookcase,hold,event
8150,bookcase,repair,event
8151,bookcase,fall,event
8152,scooter,cost,event
8153,scooter,carry,event
8154,chair,break,event
8155,sword,use,event
8156,sword,thrust,event
8157,sword,stab,event
8158,sword,sheathe,event
8159,sword,sharpen,event
8160,scooter,come,event
8161,sword,protect,event
8162,sword,point,event
8163,scooter,arrive,event
8164,scooter,brake,event
8165,scooter,break,event
8166,scooter,build,event
8167,scooter,buy,event
8168,sword,produce,event
8169,mug,drink,event
8170,potato,eat,event
8171,dagger,point,event
8172,dolphin,communicate,event
8173,dolphin,die,event
8174,dolphin,dive,event
8175,dolphin,eat,event
8176,dolphin,feed,event
8177,dolphin,fish,event
8178,dolphin,catch,event
8179,dolphin,hunt,event
8180,dolphin,kill,event
8181,dolphin,live,event
8182,dolphin,play,event
8183,dolphin,save,event
8184,dolphin,swim,event
8185,dolphin,train,event
8186,dolphin,jump,event
8187,library,stay,event
8188,dolphin,breathe,event
8189,library,research,event
8190,library,construct,event
8191,library,contain,event
8192,library,demolish,event
8193,library,destroy,event
8194,library,enter,event
8195,library,find,event
8196,library,stand,event
8197,library,go,event
8198,library,inaugurate,event
8199,library,leave,event
8200,library,meet,event
8201,library,open,event
8202,library,own,event
8203,library,read,event
8204,library,hold,event
8205,library,collect,event
8206,library,store,event
8207,library,visit,event
8208,spade,keep,event
8209,spade,hold,event
8210,butterfly,breathe,event
8211,butterfly,capture,event
8212,butterfly,catch,event
8213,hat,wear,event
8214,spade,make,event
8215,butterfly,collect,event
8216,butterfly,die,event
8217,butterfly,eat,event
8218,butterfly,flutter,event
8219,butterfly,lay,event
8220,butterfly,live,event
8221,butterfly,pin,event
8222,butterfly,dance,event
8223,library,study,event
8224,spade,produce,event
8225,spade,use,event
8226,library,work,event
8227,beetle,breathe,event
8228,beetle,capture,event
8229,beetle,catch,event
8230,beetle,crawl,event
8231,beetle,die,event
8232,spade,remove,event
8233,beetle,eat,event
8234,beetle,live,event
8235,beetle,walk,event
8236,bomber,fuel,event
8237,bomber,brake,event
8238,bomber,bomb,event
8239,spade,work,event
8240,beetle,lay,event
8241,library,close,event
8242,library,burn,event
8243,library,build,event
8244,jacket,zip,event
8245,jacket,wear,event
