,type,word1,word2,word3,target
2334,9i,rivet,girder,finger,ring
2335,9i,bowler,head,finger,ring
2336,9i,belt,waist,window,curtains
2337,9i,rivet,girder,window,curtains
2338,9i,bowler,head,window,curtains
2339,9i,belt,waist,letter,stamp
2340,9i,rivet,girder,letter,stamp
2341,9i,bowler,head,letter,stamp
2342,9i,belt,waist,cat,fur
2343,9i,rivet,girder,cat,fur
2344,9i,bowler,head,cat,fur
2345,4c,attack,defend,fail,succeed
2346,4c,buy,sell,fail,succeed
2347,4c,love,hate,fail,succeed
2348,4c,attack,defend,praise,criticize
2349,4c,buy,sell,praise,criticize
2350,4c,love,hate,praise,criticize
2351,4c,attack,defend,attract,repel
2352,4c,buy,sell,attract,repel
2353,4c,love,hate,attract,repel
2354,4c,attack,defend,criticize,praise
2355,4c,buy,sell,criticize,praise
2356,4c,love,hate,criticize,praise
2357,4c,attack,defend,sleep,wake
2358,4c,buy,sell,sleep,wake
2359,4c,love,hate,sleep,wake
2360,4c,attack,defend,progress,regress
2361,4c,buy,sell,progress,regress
2362,4c,love,hate,progress,regress
2363,4c,attack,defend,joy,despair
2364,4c,buy,sell,joy,despair
2365,4c,love,hate,joy,despair
2366,4c,attack,defend,go,stay
2367,4c,buy,sell,go,stay
2368,4c,love,hate,go,stay
2369,4c,attack,defend,birth,death
2370,4c,buy,sell,birth,death
2371,4c,love,hate,birth,death
2372,4c,attack,defend,peace,war
2373,4c,buy,sell,peace,war
2374,4c,love,hate,peace,war
2375,4c,attack,defend,hurt,protect
2376,4c,buy,sell,hurt,protect
2377,4c,love,hate,hurt,protect
2378,4c,attack,defend,dirty,clean
2379,4c,buy,sell,dirty,clean
2380,4c,love,hate,dirty,clean
2381,4c,attack,defend,go,stop
2382,4c,buy,sell,go,stop
2383,4c,love,hate,go,stop
2384,4c,attack,defend,injure,heal
2385,4c,buy,sell,injure,heal
2386,4c,love,hate,injure,heal
2387,4c,attack,defend,break,repair
2388,4c,buy,sell,break,repair
2389,4c,love,hate,break,repair
2390,4c,attack,defend,agree,argue
2391,4c,buy,sell,agree,argue
2392,4c,love,hate,agree,argue
2393,4c,attack,defend,shout,whisper
2394,4c,buy,sell,shout,whisper
2395,4c,love,hate,shout,whisper
2396,4c,attack,defend,freeze,thaw
2397,4c,buy,sell,freeze,thaw
2398,4c,love,hate,freeze,thaw
2399,4c,attack,defend,fill,empty
2400,4c,buy,sell,fill,empty
2401,4c,love,hate,fill,empty
2402,4c,attack,defend,offend,appease
2403,4c,buy,sell,offend,appease
2404,4c,love,hate,offend,appease
2405,4c,attack,defend,eat,starve
2406,4c,buy,sell,eat,starve
2407,4c,love,hate,eat,starve
2408,4c,attack,defend,repair,break
2409,4c,buy,sell,repair,break
2410,4c,love,hate,repair,break
2411,4c,attack,defend,abandon,embrace
2412,4c,buy,sell,abandon,embrace
2413,4c,love,hate,abandon,embrace
2414,4c,attack,defend,lie,confess
2415,4c,buy,sell,lie,confess
2416,4c,love,hate,lie,confess
2417,4c,attack,defend,working,relaxing
2418,4c,buy,sell,working,relaxing
2419,4c,love,hate,working,relaxing
2420,4c,attack,defend,charm,repulse
2421,4c,buy,sell,charm,repulse
2422,4c,love,hate,charm,repulse
2423,4c,attack,defend,lower,raise
2424,4c,buy,sell,lower,raise
2425,4c,love,hate,lower,raise
2426,4c,attack,defend,despair,joy
2427,4c,buy,sell,despair,joy
2428,4c,love,hate,despair,joy
2429,4c,attack,defend,eat,fast
2430,4c,buy,sell,eat,fast
2431,4c,love,hate,eat,fast
2432,4c,attack,defend,fight,reconcile
2433,4c,buy,sell,fight,reconcile
2434,4c,love,hate,fight,reconcile
2435,4c,attack,defend,hope,fear
2436,4c,buy,sell,hope,fear
2437,4c,love,hate,hope,fear
2438,4c,attack,defend,embrace,abandon
2439,4c,buy,sell,embrace,abandon
2440,4c,love,hate,embrace,abandon
2441,4c,attack,defend,white,black
2442,4c,buy,sell,white,black
2443,4c,love,hate,white,black
2444,4c,attack,defend,entreat,demand
2445,4c,buy,sell,entreat,demand
2446,4c,love,hate,entreat,demand
2447,4c,attack,defend,swim,drown
2448,4c,buy,sell,swim,drown
2449,4c,love,hate,swim,drown
2450,4c,attack,defend,walk,sit
2451,4c,buy,sell,walk,sit
2452,4c,love,hate,walk,sit
2453,4c,attack,defend,verbose,silent
2454,4c,buy,sell,verbose,silent
2455,4c,love,hate,verbose,silent
2456,4c,attack,defend,beautify,desecrate
2457,4c,buy,sell,beautify,desecrate
2458,4c,love,hate,beautify,desecrate
2459,4c,attack,defend,decorate,trash
2460,4c,buy,sell,decorate,trash
2461,4c,love,hate,decorate,trash
2462,4c,attack,defend,force,agree
2463,4c,buy,sell,force,agree
2464,4c,love,hate,force,agree
2465,4c,attack,defend,agree,force
2466,4c,buy,sell,agree,force
2467,4c,love,hate,agree,force
2468,4c,attack,defend,eat,poop
2469,4c,buy,sell,eat,poop
2470,4c,love,hate,eat,poop
2471,4c,attack,defend,poop,eat
2472,4c,buy,sell,poop,eat
2473,4c,love,hate,poop,eat
2474,6d,dull,cunning,deceased,alive
2475,6d,immortal,death,deceased,alive
2476,6d,celibate,promiscuity,deceased,alive
2477,6d,dull,cunning,employed,jobless
2478,6d,immortal,death,employed,jobless
2479,6d,celibate,promiscuity,employed,jobless
2480,6d,dull,cunning,full,empty
2481,6d,immortal,death,full,empty
2482,6d,celibate,promiscuity,full,empty
2483,6d,dull,cunning,cruel,kindness
2484,6d,immortal,death,cruel,kindness
2485,6d,celibate,promiscuity,cruel,kindness
2486,6d,dull,cunning,elderly,youth
2487,6d,immortal,death,elderly,youth
2488,6d,celibate,promiscuity,elderly,youth
2489,6d,dull,cunning,invincible,defeated
2490,6d,immortal,death,invincible,defeated
2491,6d,celibate,promiscuity,invincible,defeated
2492,6d,dull,cunning,old,youth
2493,6d,immortal,death,old,youth
2494,6d,celibate,promiscuity,old,youth
2495,6d,dull,cunning,christian,atheist
2496,6d,immortal,death,christian,atheist
2497,6d,celibate,promiscuity,christian,atheist
2498,6d,dull,cunning,rich,poverty
2499,6d,immortal,death,rich,poverty
2500,6d,celibate,promiscuity,rich,poverty
2501,6d,dull,cunning,kind,cruelty
2502,6d,immortal,death,kind,cruelty
2503,6d,celibate,promiscuity,kind,cruelty
2504,6d,dull,cunning,old,young
2505,6d,immortal,death,old,young
2506,6d,celibate,promiscuity,old,young
2507,6d,dull,cunning,pretty,ugly
2508,6d,immortal,death,pretty,ugly
2509,6d,celibate,promiscuity,pretty,ugly
2510,6d,dull,cunning,young,old
2511,6d,immortal,death,young,old
2512,6d,celibate,promiscuity,young,old
2513,6d,dull,cunning,hostage,freedom
2514,6d,immortal,death,hostage,freedom
2515,6d,celibate,promiscuity,hostage,freedom
2516,6d,dull,cunning,deceptive,honest
2517,6d,immortal,death,deceptive,honest
2518,6d,celibate,promiscuity,deceptive,honest
2519,6d,dull,cunning,fat,skinny
2520,6d,immortal,death,fat,skinny
2521,6d,celibate,promiscuity,fat,skinny
2522,6d,dull,cunning,satiated,hunger
2523,6d,immortal,death,satiated,hunger
2524,6d,celibate,promiscuity,satiated,hunger
2525,6d,dull,cunning,childish,mature
2526,6d,immortal,death,childish,mature
2527,6d,celibate,promiscuity,childish,mature
2528,6d,dull,cunning,whole,broken
2529,6d,immortal,death,whole,broken
2530,6d,celibate,promiscuity,whole,broken
2531,6d,dull,cunning,plump,thinness
2532,6d,immortal,death,plump,thinness
2533,6d,celibate,promiscuity,plump,thinness
2534,6d,dull,cunning,poisonous,healthy
2535,6d,immortal,death,poisonous,healthy
2536,6d,celibate,promiscuity,poisonous,healthy
2537,6d,dull,cunning,happy,heartbroken
2538,6d,immortal,death,happy,heartbroken
2539,6d,celibate,promiscuity,happy,heartbroken
2540,6d,dull,cunning,weak,invincibility
2541,6d,immortal,death,weak,invincibility
2542,6d,celibate,promiscuity,weak,invincibility
2543,6d,dull,cunning,impatient,tranquil
2544,6d,immortal,death,impatient,tranquil
2545,6d,celibate,promiscuity,impatient,tranquil
2546,6d,dull,cunning,afloat,submerged
2547,6d,immortal,death,afloat,submerged
2548,6d,celibate,promiscuity,afloat,submerged
2549,6d,dull,cunning,sleepy,alertness
2550,6d,immortal,death,sleepy,alertness
2551,6d,celibate,promiscuity,sleepy,alertness
2552,6d,dull,cunning,craggy,smooth
2553,6d,immortal,death,craggy,smooth
2554,6d,celibate,promiscuity,craggy,smooth
2555,6d,dull,cunning,virginity,sex
2556,6d,immortal,death,virginity,sex
2557,6d,celibate,promiscuity,virginity,sex
2558,6d,dull,cunning,attentive,dazed
2559,6d,immortal,death,attentive,dazed
2560,6d,celibate,promiscuity,attentive,dazed
2561,6d,dull,cunning,hungry,full
2562,6d,immortal,death,hungry,full
2563,6d,celibate,promiscuity,hungry,full
2564,6d,dull,cunning,nice,mean
2565,6d,immortal,death,nice,mean
2566,6d,celibate,promiscuity,nice,mean
2567,6d,dull,cunning,banal,original
2568,6d,immortal,death,banal,original
2569,6d,celibate,promiscuity,banal,original
2570,6d,dull,cunning,withdrawn,sociable
2571,6d,immortal,death,withdrawn,sociable
2572,6d,celibate,promiscuity,withdrawn,sociable
2573,6d,dull,cunning,freedom,hostage
2574,6d,immortal,death,freedom,hostage
2575,6d,celibate,promiscuity,freedom,hostage
2576,6d,dull,cunning,healthy,poisonous
2577,6d,immortal,death,healthy,poisonous
2578,6d,celibate,promiscuity,healthy,poisonous
2579,6d,dull,cunning,dazed,attentive
2580,6d,immortal,death,dazed,attentive
2581,6d,celibate,promiscuity,dazed,attentive
2582,6d,dull,cunning,ecstatic,angry
2583,6d,immortal,death,ecstatic,angry
2584,6d,celibate,promiscuity,ecstatic,angry
2585,6d,dull,cunning,alert,tired
2586,6d,immortal,death,alert,tired
2587,6d,celibate,promiscuity,alert,tired
2588,6d,dull,cunning,irresponsible,maturity
2589,6d,immortal,death,irresponsible,maturity
2590,6d,celibate,promiscuity,irresponsible,maturity
2591,6d,dull,cunning,desperate,satisfied
2592,6d,immortal,death,desperate,satisfied
2593,6d,celibate,promiscuity,desperate,satisfied
2594,6d,dull,cunning,prison,release
2595,6d,immortal,death,prison,release
2596,6d,celibate,promiscuity,prison,release
2597,6d,dull,cunning,build,destroy
2598,6d,immortal,death,build,destroy
2599,6d,celibate,promiscuity,build,destroy
2600,6d,dull,cunning,pregnant,birth
2601,6d,immortal,death,pregnant,birth
2602,6d,celibate,promiscuity,pregnant,birth
2603,6d,dull,cunning,fracture,heal
2604,6d,immortal,death,fracture,heal
2605,6d,celibate,promiscuity,fracture,heal
2606,6d,dull,cunning,birth,pregnant
2607,6d,immortal,death,birth,pregnant
2608,6d,celibate,promiscuity,birth,pregnant
2609,10f,alias,name,mask,face
2610,10f,camouflage,location,mask,face
2611,10f,disguise,identity,mask,face
2612,10f,alias,name,makeup,blemish
2613,10f,camouflage,location,makeup,blemish
2614,10f,disguise,identity,makeup,blemish
2615,10f,alias,name,makeup,blemishes
2616,10f,camouflage,location,makeup,blemishes
2617,10f,disguise,identity,makeup,blemishes
2618,10f,alias,name,veil,face
2619,10f,camouflage,location,veil,face
2620,10f,disguise,identity,veil,face
2621,10f,alias,name,sunglasses,eyes
2622,10f,camouflage,location,sunglasses,eyes
2623,10f,disguise,identity,sunglasses,eyes
2624,10f,alias,name,burka,body
2625,10f,camouflage,location,burka,body
2626,10f,disguise,identity,burka,body
2627,10f,alias,name,encryption,data
2628,10f,camouflage,location,encryption,data
2629,10f,disguise,identity,encryption,data
2630,10f,alias,name,hat,hair
2631,10f,camouflage,location,hat,hair
2632,10f,disguise,identity,hat,hair
2633,10f,alias,name,safe,valuables
2634,10f,camouflage,location,safe,valuables
2635,10f,disguise,identity,safe,valuables
2636,10f,alias,name,wrapper,package
2637,10f,camouflage,location,wrapper,package
2638,10f,disguise,identity,wrapper,package
2639,10f,alias,name,makeup,wrinkles
2640,10f,camouflage,location,makeup,wrinkles
2641,10f,disguise,identity,makeup,wrinkles
2642,10f,alias,name,glove,hand
2643,10f,camouflage,location,glove,hand
2644,10f,disguise,identity,glove,hand
2645,10f,alias,name,makeup,face
2646,10f,camouflage,location,makeup,face
2647,10f,disguise,identity,makeup,face
2648,10f,alias,name,code,message
2649,10f,camouflage,location,code,message
2650,10f,disguise,identity,code,message
2651,10f,alias,name,hood,hair
2652,10f,camouflage,location,hood,hair
2653,10f,disguise,identity,hood,hair
2654,10f,alias,name,wig,hair
2655,10f,camouflage,location,wig,hair
2656,10f,disguise,identity,wig,hair
2657,10f,alias,name,curtain,window
2658,10f,camouflage,location,curtain,window
2659,10f,disguise,identity,curtain,window
2660,10f,alias,name,password,access
2661,10f,camouflage,location,password,access
2662,10f,disguise,identity,password,access
2663,10f,alias,name,clothes,body
2664,10f,camouflage,location,clothes,body
2665,10f,disguise,identity,clothes,body
2666,10f,alias,name,hood,head
2667,10f,camouflage,location,hood,head
2668,10f,disguise,identity,hood,head
2669,10f,alias,name,bushes,trap
2670,10f,camouflage,location,bushes,trap
2671,10f,disguise,identity,bushes,trap
2672,10f,alias,name,smile,unhappiness
2673,10f,camouflage,location,smile,unhappiness
2674,10f,disguise,identity,smile,unhappiness
2675,10f,alias,name,curtains,room
2676,10f,camouflage,location,curtains,room
2677,10f,disguise,identity,curtains,room
2678,10f,alias,name,decoy,motives
2679,10f,camouflage,location,decoy,motives
2680,10f,disguise,identity,decoy,motives
2681,10f,alias,name,hose,legs
2682,10f,camouflage,location,hose,legs
2683,10f,disguise,identity,hose,legs
2684,10f,alias,name,frosting,cake
2685,10f,camouflage,location,frosting,cake
2686,10f,disguise,identity,frosting,cake
2687,10f,alias,name,clothing,figure
2688,10f,camouflage,location,clothing,figure
2689,10f,disguise,identity,clothing,figure
2690,10f,alias,name,lie,whereabouts
2691,10f,camouflage,location,lie,whereabouts
2692,10f,disguise,identity,lie,whereabouts
2693,10f,alias,name,costume,gender
2694,10f,camouflage,location,costume,gender
2695,10f,disguise,identity,costume,gender
2696,10f,alias,name,head,hood
2697,10f,camouflage,location,head,hood
2698,10f,disguise,identity,head,hood
2699,10f,alias,name,access,password
2700,10f,camouflage,location,access,password
2701,10f,disguise,identity,access,password
2702,10f,alias,name,hair,wig
2703,10f,camouflage,location,hair,wig
2704,10f,disguise,identity,hair,wig
2705,10f,alias,name,basement,victim
2706,10f,camouflage,location,basement,victim
2707,10f,disguise,identity,basement,victim
2708,10f,alias,name,pepper,ingredients
2709,10f,camouflage,location,pepper,ingredients
2710,10f,disguise,identity,pepper,ingredients
2711,10f,alias,name,cake,frosting
2712,10f,camouflage,location,cake,frosting
2713,10f,disguise,identity,cake,frosting
2714,10f,alias,name,plants,flower
2715,10f,camouflage,location,plants,flower
2716,10f,disguise,identity,plants,flower
2717,10f,alias,name,desk,button
2718,10f,camouflage,location,desk,button
2719,10f,disguise,identity,desk,button
2720,10f,alias,name,fabric,clothes
2721,10f,camouflage,location,fabric,clothes
2722,10f,disguise,identity,fabric,clothes
2723,10f,alias,name,flower,plants
2724,10f,camouflage,location,flower,plants
2725,10f,disguise,identity,flower,plants
2726,10f,alias,name,boy,gender
2727,10f,camouflage,location,boy,gender
2728,10f,disguise,identity,boy,gender
2729,5h,sterilize,infectious,consume,edible
2730,5h, capture,elusive,consume,edible
2731,5h,drink,potable,consume,edible
2732,5h,sterilize,infectious,eat,edible
2733,5h, capture,elusive,eat,edible
2734,5h,drink,potable,eat,edible
2735,5h,sterilize,infectious,wash,soiled
2736,5h, capture,elusive,wash,soiled
2737,5h,drink,potable,wash,soiled
2738,5h,sterilize,infectious,repair,broken
2739,5h, capture,elusive,repair,broken
2740,5h,drink,potable,repair,broken
2741,5h,sterilize,infectious,protect,vulnerable
2742,5h, capture,elusive,protect,vulnerable
2743,5h,drink,potable,protect,vulnerable
2744,5h,sterilize,infectious,fix,broken
2745,5h, capture,elusive,fix,broken
2746,5h,drink,potable,fix,broken
2747,5h,sterilize,infectious,eat,delicious
2748,5h, capture,elusive,eat,delicious
2749,5h,drink,potable,eat,delicious
2750,5h,sterilize,infectious,fill,empty
2751,5h, capture,elusive,fill,empty
2752,5h,drink,potable,fill,empty
2753,5h,sterilize,infectious,thaw,frozen
2754,5h, capture,elusive,thaw,frozen
2755,5h,drink,potable,thaw,frozen
2756,5h,sterilize,infectious,listen,audible
2757,5h, capture,elusive,listen,audible
2758,5h,drink,potable,listen,audible
2759,5h,sterilize,infectious,release,captive
2760,5h, capture,elusive,release,captive
2761,5h,drink,potable,release,captive
2762,5h,sterilize,infectious,laugh,funny
2763,5h, capture,elusive,laugh,funny
2764,5h,drink,potable,laugh,funny
2765,5h,sterilize,infectious,hate,detestable
2766,5h, capture,elusive,hate,detestable
2767,5h,drink,potable,hate,detestable
2768,5h,sterilize,infectious,eat,cooked
2769,5h, capture,elusive,eat,cooked
2770,5h,drink,potable,eat,cooked
2771,5h,sterilize,infectious,correct,mistaken
2772,5h, capture,elusive,correct,mistaken
2773,5h,drink,potable,correct,mistaken
2774,5h,sterilize,infectious,heal,injured
2775,5h, capture,elusive,heal,injured
2776,5h,drink,potable,heal,injured
2777,5h,sterilize,infectious,read,words
2778,5h, capture,elusive,read,words
2779,5h,drink,potable,read,words
2780,5h,sterilize,infectious,help,helpless
2781,5h, capture,elusive,help,helpless
2782,5h,drink,potable,help,helpless
2783,5h,sterilize,infectious,explore,uncharted
2784,5h, capture,elusive,explore,uncharted
2785,5h,drink,potable,explore,uncharted
2786,5h,sterilize,infectious,transform,malleable
2787,5h, capture,elusive,transform,malleable
2788,5h,drink,potable,transform,malleable
2789,5h,sterilize,infectious,drop,slippery
2790,5h, capture,elusive,drop,slippery
2791,5h,drink,potable,drop,slippery
2792,5h,sterilize,infectious,persuade,skeptical
2793,5h, capture,elusive,persuade,skeptical
2794,5h,drink,potable,persuade,skeptical
2795,5h,sterilize,infectious,argue,contentious
2796,5h, capture,elusive,argue,contentious
2797,5h,drink,potable,argue,contentious
2798,5h,sterilize,infectious,comfort,hurting
2799,5h, capture,elusive,comfort,hurting
2800,5h,drink,potable,comfort,hurting
2801,5h,sterilize,infectious,collect,fee
2802,5h, capture,elusive,collect,fee
2803,5h,drink,potable,collect,fee
2804,5h,sterilize,infectious,sand,rough
2805,5h, capture,elusive,sand,rough
2806,5h,drink,potable,sand,rough
2807,5h,sterilize,infectious,conquer,resistant
2808,5h, capture,elusive,conquer,resistant
2809,5h,drink,potable,conquer,resistant
2810,5h,sterilize,infectious,break,frangible
2811,5h, capture,elusive,break,frangible
2812,5h,drink,potable,break,frangible
2813,5h,sterilize,infectious,brighten,dim
2814,5h, capture,elusive,brighten,dim
2815,5h,drink,potable,brighten,dim
2816,5h,sterilize,infectious,splash,water
2817,5h, capture,elusive,splash,water
2818,5h,drink,potable,splash,water
2819,5h,sterilize,infectious,rent,leased
2820,5h, capture,elusive,rent,leased
2821,5h,drink,potable,rent,leased
2822,5h,sterilize,infectious,paint,house
2823,5h, capture,elusive,paint,house
2824,5h,drink,potable,paint,house
2825,5h,sterilize,infectious,cry,sad
2826,5h, capture,elusive,cry,sad
